srcdate,filing_date,supplier_gvkey,supplier_tic,customer_tic,customer_gvkey,salecs,total_sale,weight_wji,source
2017-12-31,2018-02-20,023793,PSB,AMAT,001704,2.086,402.316,0.005185,both
2017-12-31,2018-02-20,023793,PSB,LMNX.1,133504,3.247,402.316,0.008071,both
2017-12-31,2018-02-20,023793,PSB,LMT,006774,3.505,402.316,0.008712,both
2017-12-31,2018-02-08,023812,REGN,MCK,007171,1078.354,5872.227,0.183636,both
2017-12-31,2018-02-08,023812,REGN,SNY,101204,877.193,5872.227,0.14938,both
2017-12-31,2018-02-26,023856,FIT.2,AMZN,064768,210.017,1615.519,0.13,both
2017-12-31,2018-02-26,023856,FIT.2,BBY,002184,,1615.519,,partner_only
2017-12-31,2018-02-26,023864,EXTN,AROC,065009,145.835,1215.294,0.12,both
2017-12-31,2018-02-27,023996,GNL,EXAS,141277,20.59,259.295,0.079408,partner_only
2017-12-31,2018-02-27,023996,GNL,GE,005047,15.608,259.295,0.060194,partner_only
2017-12-31,2018-02-27,023996,GNL,MAIN,178529,1.879,259.295,0.007247,partner_only
2017-12-31,2018-02-27,023996,GNL,OHI,025633,4.533,259.295,0.017482,partner_only
2017-12-31,2018-02-27,023996,GNL,WM,014477,0.358,259.295,0.001381,partner_only
2017-12-31,2018-02-27,024040,IONS,AZN,028272,13.8,507.666,0.027183,both
2017-12-31,,024040,IONS,BAYRY,,69.2,507.666,0.13631,ours_only
2017-12-31,2018-02-27,024040,IONS,BIIB,024468,112.54,507.666,0.221681,both
2017-12-31,2018-02-27,024040,IONS,GSK,005180,8.6,507.666,0.01694,both
2017-12-31,2018-02-27,024040,IONS,NVS,101310,55.2,507.666,0.108733,both
2017-12-31,,024040,IONS,RHHBY,,53.0,507.666,0.104399,ours_only
2017-12-31,,024131,SPND,DCP,,0.135,5.289,0.025525,ours_only
2017-12-31,,024131,SPND,MEP,,0.18,5.289,0.034033,ours_only
2017-12-31,,024131,SPND,PSX,,0.045,5.289,0.008508,ours_only
2017-12-31,,024131,SPND,RRC,,0.045,5.289,0.008508,ours_only
2017-12-31,,024131,SPND,SD,,0.045,5.289,0.008508,ours_only
2017-12-31,,024131,SPND,VLO,,0.135,5.289,0.025525,ours_only
2017-12-31,2018-02-14,024302,ALKS,ACORQ,156617,117.439,903.374,0.13,both
2017-12-31,2018-02-14,024302,ALKS,CAH,002751,93.242,903.374,0.103215,both
2017-12-31,2018-02-14,024302,ALKS,MCK,007171,70.914,903.374,0.078499,both
2017-12-31,2018-02-28,024316,MNST,KO,003144,606.428,3368.46,0.180031,partner_only
2017-12-31,2018-02-27,024330,SRG,AMC,177637,4.202,234.106,0.017949,partner_only
2017-12-31,2018-02-27,024330,SRG,BURL,018675,5.204,234.106,0.022229,both
2017-12-31,2018-02-27,024330,SRG,DKS,150139,4.64,234.106,0.01982,both
2017-12-31,2018-02-27,024330,SRG,EXAS,141277,10.509,234.106,0.04489,partner_only
2017-12-31,2018-02-27,024330,SRG,LE,019581,3.643,234.106,0.015561,both
2017-12-31,,024330,SRG,PETM,,2.391,234.106,0.010213,ours_only
2017-12-31,2018-02-27,024330,SRG,ROST,009248,3.652,234.106,0.0156,both
2017-12-31,2018-01-31,024344,VRTX,WBA,011264,423.071,2488.652,0.17,both
2017-12-31,2018-02-22,024396,TVTY,HUM,027914,,556.942,,partner_only
2017-12-31,2018-02-27,024415,BMCH,DHI,025340,,3365.968,,partner_only
2017-12-31,2018-02-27,024415,BMCH,LEN,006669,,3365.968,,partner_only
2017-12-31,2018-02-27,024415,BMCH,PHM,008823,,3365.968,,partner_only
2017-12-31,2018-01-25,024468,BIIB,MCK,007171,,12273.9,,partner_only
2017-12-31,2018-02-16,024533,NHI,ENSG,178803,19.025,278.659,0.068273,partner_only
2017-12-31,2018-02-16,024533,NHI,NHC,007741,37.467,278.659,0.134455,both
2017-12-31,2018-02-06,024678,HMN,EXAS,141277,56.1,1158.995,0.048404,partner_only
2017-12-31,2018-02-21,024708,ATNI,T,009899,62.555,481.193,0.13,partner_only
2017-12-31,2018-02-21,024708,ATNI,TMUS,017874,,481.193,,partner_only
2017-12-31,2018-02-21,024708,ATNI,VZ,002136,48.119,481.193,0.099999,both
2017-12-31,,024710,BSTC,ENDPQ,,27.444,27.444,1.0,ours_only
2017-12-31,2018-02-15,024731,KIM,BBBY,147868,,1331.407,,partner_only
2017-12-31,2018-02-15,024731,KIM,HD,005680,,1331.407,,partner_only
2017-12-31,2018-02-08,024825,CDP,BA,002285,20.827,622.02,0.033483,both
2017-12-31,2018-02-08,024825,CDP,CSRA,026304,11.405,622.02,0.018335,both
2017-12-31,2018-02-08,024825,CDP,GD,005046,17.356,622.02,0.027903,both
2017-12-31,2018-02-08,024825,CDP,KEYW,185119,5.951,622.02,0.009567,partner_only
2017-12-31,,024825,CDP,KTOS,,4.959,622.02,0.007972,ours_only
2017-12-31,2018-02-08,024825,CDP,NOC,007985,10.909,622.02,0.017538,both
2017-12-31,2018-02-08,024825,CDP,RTN,008972,5.455,622.02,0.00877,both
2017-12-31,2018-02-08,024825,CDP,WFC,008007,8.43,622.02,0.013553,both
2017-12-31,2018-02-06,024856,GILD,CAH,002751,4960.33,26107.0,0.19,both
2017-12-31,2018-02-06,024856,GILD,MCK,007171,6004.61,26107.0,0.23,both
2017-12-31,2018-03-08,024878,PDLI,BIIB,024468,13.254,120.489,0.110002,both
2017-12-31,2018-03-08,024878,PDLI,CAH,002751,5.783,120.489,0.047996,both
2017-12-31,2018-03-08,024878,PDLI,MCK,007171,3.856,120.489,0.032003,both
2017-12-31,2018-02-01,025069,USAK,WMT,011259,62.515,446.533,0.140001,both
2017-12-31,2018-03-08,025166,KOPN,COL,144066,2.784,27.841,0.099996,partner_only
2017-12-31,2018-03-08,025166,KOPN,ESLT,065380,,27.841,,partner_only
2017-12-31,2018-03-08,025166,KOPN,GOOGL,160329,,27.841,,partner_only
2017-12-31,2018-03-08,025166,KOPN,RTN,008972,,27.841,,partner_only
2017-12-31,2018-02-28,025367,MGIC,CVS,007241,33.558,258.14,0.129999,partner_only
2017-12-31,,025648,RHHBY,CAH,,5134.525,57246.0,0.089692,ours_only
2017-12-31,,025648,RHHBY,MCK,,7188.334,57246.0,0.125569,ours_only
2017-12-31,2018-03-01,025665,LTC,GENNQ,023109,8.535,170.328,0.050109,both
2017-12-31,2018-01-31,025747,LFUS,ARW,001773,129.483,1221.534,0.106,both
2017-12-31,2018-03-08,025924,NAVBQ,CAH,002751,,1.81,,partner_only
2017-12-31,2018-02-08,025950,TCO.2,ANF,063643,,696.539,,partner_only
2017-12-31,2018-02-08,025950,TCO.2,ASNAQ,004072,,696.539,,partner_only
2017-12-31,2018-02-08,025950,TCO.2,FL,011584,,696.539,,partner_only
2017-12-31,2018-02-08,025950,TCO.2,URBN,029150,,696.539,,partner_only
2017-12-31,2018-02-08,025950,TCO.2,WSM,011511,,696.539,,partner_only
2017-12-31,2018-02-07,026061,MTCH,GOOGL,160329,479.738,3307.239,0.145057,partner_only
2017-12-31,2018-02-21,026069,GPOR,BP,002410,528.121,1320.303,0.4,both
2017-12-31,2018-03-07,026112,CTMX,AMGN,001602,1.311,71.623,0.018304,both
2017-12-31,2018-03-07,026112,CTMX,BMY,002403,36.492,71.623,0.509501,both
2017-12-31,2018-03-07,026112,CTMX,IMGN,017101,12.503,71.623,0.174567,both
2017-12-31,2018-03-07,026112,CTMX,PFE,008530,1.883,71.623,0.02629,both
2017-12-31,2018-03-05,026162,ANAB,TSRO,170969,10.0,10.0,1.0,both
2017-12-31,2018-02-13,026187,IOTS,ARW,001773,10.1,56.112,0.179997,both
2017-12-31,2018-03-12,026340,WVE,PFE,008530,3.704,3.704,1.0,both
2017-12-31,,026341,VYGR,GENZ,,10.135,10.135,1.0,ours_only
2017-12-31,2018-02-28,026376,ONC,CELG,013599,238.387,238.387,1.0,both
2017-12-31,,026543,PRHRQ,DCP,,0.111,11.108,0.009993,ours_only
2017-12-31,,026543,PRHRQ,PDCE,,7.887,11.108,0.710029,ours_only
2017-12-31,2018-04-02,026863,CTRCQ,JWN,007922,24.608,164.053,0.15,both
2017-12-31,2018-03-06,026874,EDIT,JUNO,022230,4.9,13.728,0.356935,both
2017-12-31,2018-03-02,026892,RETA,ABBV,016101,45.067,48.058,0.937763,both
2017-12-31,2018-03-14,027155,NTLA,REGN,023812,16.8,26.117,0.643259,partner_only
2017-12-31,,027335,HHDS,T,,10.567,55.618,0.189992,ours_only
2017-12-31,2018-02-15,027387,PI,AVY,001913,22.554,128.5,0.175518,both
2017-12-31,,027463,INRE,ACI,,2.235,129.325,0.017282,ours_only
2017-12-31,,027463,INRE,DKS,,3.511,129.325,0.027149,ours_only
2017-12-31,,027463,INRE,KSS,,1.888,129.325,0.014599,ours_only
2017-12-31,,027463,INRE,PETM,,2.583,129.325,0.019973,ours_only
2017-12-31,,027463,INRE,ROST,,2.379,129.325,0.018396,ours_only
2017-12-31,,027463,INRE,ULTA,,2.217,129.325,0.017143,ours_only
2017-12-31,2018-03-06,027476,KDMN,ABBV,016101,2.575,12.264,0.209964,both
2017-12-31,2018-02-27,027677,XOG,DCP,165466,114.816,604.296,0.19,both
2017-12-31,2018-03-05,027760,BFXXQ,AMZN,064768,48.336,406.184,0.119,both
2017-12-31,2018-02-15,027780,SITC,AMC,177637,,950.289,,partner_only
2017-12-31,2018-02-15,027780,SITC,BBBY,147868,,950.289,,partner_only
2017-12-31,2018-02-15,027780,SITC,BBY,002184,,950.289,,partner_only
2017-12-31,2018-02-15,027780,SITC,DKS,150139,,950.289,,partner_only
2017-12-31,2018-02-15,027780,SITC,GAP,004990,,950.289,,partner_only
2017-12-31,2018-02-15,027780,SITC,KSS,025283,,950.289,,partner_only
2017-12-31,2018-02-15,027780,SITC,ROST,009248,,950.289,,partner_only
2017-12-31,2018-02-15,027780,SITC,ULTA,178704,,950.289,,partner_only
2017-12-31,2018-03-08,027800,QCP,OHI,025633,35.035,318.498,0.110001,partner_only
2017-12-31,2018-02-22,027828,UEIC,CMCSA,003226,159.829,695.79,0.229709,both
2017-12-31,,027828,UEIC,T,,77.888,695.79,0.111942,ours_only
2017-12-31,2018-02-06,027845,AGN,CAH,002751,3028.733,15940.7,0.19,both
2017-12-31,2018-02-06,027845,AGN,MCK,007171,3666.361,15940.7,0.23,both
2017-12-31,2018-01-29,027875,ELS,EXAS,141277,24.725,920.077,0.026873,partner_only
2017-12-31,2018-02-27,027907,ELF,TGT,003813,67.472,269.888,0.25,both
2017-12-31,2018-03-15,028087,MRAM,NXPI,184725,,35.936,,partner_only
2017-12-31,2018-03-15,028087,MRAM,STM,031142,,35.936,,partner_only
2017-12-31,2018-03-08,028113,CRSP,AKBA,019859,3.6,40.997,0.087811,partner_only
2017-12-31,2018-03-08,028113,CRSP,VRTX,024344,32.2,40.997,0.785423,both
2017-12-31,2018-02-07,028119,BPYU,FL,011584,,2554.178,,partner_only
2017-12-31,2018-02-07,028119,BPYU,GAP,004990,,2554.178,,partner_only
2017-12-31,2018-02-02,028272,AZN,LLY,006730,50.0,22597.0,0.002213,partner_only
2017-12-31,2018-02-02,028272,AZN,MRK,007257,1247.0,22597.0,0.055184,both
2017-12-31,2018-02-02,028272,AZN,SNY,101204,127.0,22597.0,0.00562,both
2017-12-31,2018-02-23,028295,TWI,DE,003835,132.203,1468.922,0.09,both
2017-12-31,2018-02-21,028323,AKR,ASNAQ,004072,2.567,302.776,0.008478,both
2017-12-31,2018-02-21,028323,AKR,BBBY,147868,2.797,302.776,0.009238,both
2017-12-31,2018-02-21,028323,AKR,BBY,002184,3.595,302.776,0.011873,both
2017-12-31,2018-02-21,028323,AKR,HD,005680,1.894,302.776,0.006255,both
2017-12-31,2018-02-21,028323,AKR,JPM,002968,1.405,302.776,0.00464,partner_only
2017-12-31,2018-02-21,028323,AKR,JWN,007922,3.339,302.776,0.011028,both
2017-12-31,2018-02-21,028323,AKR,LULU,178015,2.268,302.776,0.007491,both
2017-12-31,,028323,AKR,MFRM.1,,1.289,302.776,0.004257,ours_only
2017-12-31,2018-02-21,028323,AKR,TGT,003813,7.424,302.776,0.02452,both
2017-12-31,2018-02-21,028323,AKR,TPR,140541,1.463,302.776,0.004832,both
2017-12-31,2018-02-21,028323,AKR,ULTA,178704,1.395,302.776,0.004607,both
2017-12-31,2018-02-20,028338,RIG,CVX,002991,862.17,2973.0,0.29,both
2017-12-31,2018-02-07,028349,ALL,EXAS,141277,3646.228,37834.0,0.096374,partner_only
2017-12-31,2018-02-20,028408,THRM,ADNT,027333,173.964,987.683,0.176133,both
2017-12-31,2018-02-20,028408,THRM,F,004839,108.425,987.683,0.109777,both
2017-12-31,2018-02-20,028408,THRM,FCAU,015172,88.711,987.683,0.089817,both
2017-12-31,2018-02-20,028408,THRM,GM,005073,147.852,987.683,0.149696,partner_only
2017-12-31,2018-02-20,028408,THRM,HMC,005691,59.141,987.683,0.059879,partner_only
2017-12-31,2018-02-20,028408,THRM,LEA,016477,192.756,987.683,0.19516,both
2017-12-31,2018-02-20,028408,THRM,TM,019661,39.427,987.683,0.039919,partner_only
2017-12-31,2018-02-27,028535,SIM,USA,014729,424.311,1461.364,0.290353,partner_only
2017-12-31,2018-03-09,028564,SGY,PSX,170841,215.895,294.44,0.733239,both
2017-12-31,,028717,INOD,WTKWY,,11.5,60.929,0.188744,ours_only
2017-12-31,2018-02-08,028742,BWA,CAT,002817,,9799.3,,partner_only
2017-12-31,2018-02-08,028742,BWA,F,004839,1469.895,9799.3,0.15,both
2017-12-31,2018-02-08,028742,BWA,FCAU,015172,,9799.3,,partner_only
2017-12-31,2018-02-08,028742,BWA,GM,005073,,9799.3,,partner_only
2017-12-31,2018-02-08,028742,BWA,HMC,005691,,9799.3,,partner_only
2017-12-31,,028742,BWA,VWAGY,,1273.909,9799.3,0.13,ours_only
2017-12-31,2018-02-21,028762,SPTN,DG,004016,1137.931,8128.082,0.14,both
2017-12-31,2018-02-14,028853,ARRS,CMCSA,003226,1479.415,6614.392,0.223666,both
2017-12-31,,028916,IMCI,DXC,,4.445,6.387,0.695945,ours_only
2017-12-31,2018-02-14,028930,MAR,HST,007063,2645.0,22891.0,0.115548,both
2017-12-31,2018-03-15,029013,CKPT,TGTX,061711,1.725,1.725,1.0,both
2017-12-31,2018-02-08,029082,CBL,ANF,063643,9.458,950.978,0.009946,both
2017-12-31,2018-02-08,029082,CBL,ASNAQ,004072,21.698,950.978,0.022817,both
2017-12-31,2018-02-08,029082,CBL,BBY,002184,7.418,950.978,0.0078,both
2017-12-31,2018-02-08,029082,CBL,BKE,025234,10.292,950.978,0.010823,both
2017-12-31,2018-02-08,029082,CBL,BKS,028924,7.696,950.978,0.008093,both
2017-12-31,2018-02-08,029082,CBL,CNK,177108,7.14,950.978,0.007508,both
2017-12-31,2018-02-08,029082,CBL,DKS,150139,17.34,950.978,0.018234,both
2017-12-31,2018-02-08,029082,CBL,FINL,025357,11.127,950.978,0.011701,both
2017-12-31,2018-02-08,029082,CBL,FL,011584,24.016,950.978,0.025254,both
2017-12-31,2018-02-08,029082,CBL,GCO,005109,16.876,950.978,0.017746,both
2017-12-31,,029082,CBL,HOTT,,7.14,950.978,0.007508,ours_only
2017-12-31,2018-02-08,029082,CBL,LUXTY,020196,12.425,950.978,0.013065,partner_only
2017-12-31,2018-02-08,029082,CBL,SIG,015520,27.632,950.978,0.029056,both
2017-12-31,,029099,REG,ACI,,25.465,1029.478,0.024736,ours_only
2017-12-31,2018-02-08,029099,REG,BAC,007647,5.911,1029.478,0.005742,both
2017-12-31,2018-02-08,029099,REG,BBBY,147868,7.88,1029.478,0.007654,both
2017-12-31,2018-02-08,029099,REG,BBY,002184,4.822,1029.478,0.004684,both
2017-12-31,2018-02-08,029099,REG,DKS,150139,6.52,1029.478,0.006333,both
2017-12-31,2018-02-08,029099,REG,GAP,004990,6.542,1029.478,0.006355,both
2017-12-31,2018-02-08,029099,REG,JPM,002968,5.855,1029.478,0.005687,both
2017-12-31,2018-02-08,029099,REG,JWN,007922,8.747,1029.478,0.008497,both
2017-12-31,2018-02-08,029099,REG,KR,006502,27.56,1029.478,0.026771,both
2017-12-31,2018-02-08,029099,REG,KSS,025283,5.645,1029.478,0.005483,both
2017-12-31,,029099,REG,PUSH.1,,28.002,1029.478,0.0272,ours_only
2017-12-31,2018-02-08,029099,REG,ROST,009248,8.072,1029.478,0.007841,both
2017-12-31,2018-02-08,029099,REG,SBUX,025434,6.423,1029.478,0.006239,both
2017-12-31,2018-02-08,029099,REG,TGT,003813,6.365,1029.478,0.006183,both
2017-12-31,2018-02-08,029099,REG,WFC,008007,6.465,1029.478,0.00628,both
2017-12-31,,029099,REG,WFM,,20.133,1029.478,0.019557,ours_only
2017-12-31,2018-02-15,029127,INCY,LLY,006730,,1536.216,,partner_only
2017-12-31,2018-02-15,029127,INCY,NVS,101310,,1536.216,,partner_only
2017-12-31,2018-03-06,029155,CARS,TGNA,004988,3.4,626.262,0.005429,both
2017-12-31,2018-02-22,029156,UFPI,HD,005680,748.825,3941.182,0.19,both
2017-12-31,2018-02-07,029191,ICHR,AMAT,001704,259.234,655.892,0.395239,both
2017-12-31,2018-02-07,029191,ICHR,LRCX,006565,350.372,655.892,0.534192,both
2017-12-31,2018-03-06,029375,CASSQ,CHTR,126136,130.083,351.575,0.370001,both
2017-12-31,2018-02-27,029382,SHOO,WMT,011259,,1560.357,,partner_only
2017-12-31,2018-02-07,029537,TRVG,BKNG,119314,547.684,1244.737,0.44,both
2017-12-31,2018-03-08,029684,JNCE,CELG,013599,71.644,71.644,1.0,both
2017-12-31,2018-02-01,029722,DSPG,IEC,005831,14.97,124.753,0.119997,partner_only
2017-12-31,2018-03-14,029762,ARTX,ESLT,065380,,98.723,,partner_only
2017-12-31,2018-02-13,029819,BIVV,CVS,007241,151.905,1168.5,0.13,both
2017-12-31,2018-02-05,029868,MAC,AEO,030059,7.334,1079.208,0.006796,partner_only
2017-12-31,2018-02-05,029868,MAC,DKS,150139,9.167,1079.208,0.008494,both
2017-12-31,2018-02-05,029868,MAC,FL,011584,12.834,1079.208,0.011892,both
2017-12-31,2018-02-05,029868,MAC,GAP,004990,10.39,1079.208,0.009627,both
2017-12-31,2018-02-05,029868,MAC,SHLDQ,006307,6.112,1079.208,0.005663,both
2017-12-31,2018-02-05,029868,MAC,SIG,015520,9.778,1079.208,0.00906,both
2017-12-31,2018-02-28,029955,BHC,CAH,002751,1134.12,8724.0,0.13,both
2017-12-31,2018-02-28,029955,BHC,MCK,007171,1657.56,8724.0,0.19,both
2017-12-31,2018-01-30,029968,AKS,F,004839,729.66,6080.5,0.12,both
2017-12-31,2018-01-23,029984,PLD,AMZN,064768,,2880.432,,partner_only
2017-12-31,2018-01-23,029984,PLD,BBY,002184,,2880.432,,partner_only
2017-12-31,2018-01-23,029984,PLD,ESND,010981,,2880.432,,partner_only
2017-12-31,2018-01-23,029984,PLD,F,004839,,2880.432,,partner_only
2017-12-31,2018-01-23,029984,PLD,FDX,004598,,2880.432,,partner_only
2017-12-31,2018-01-23,029984,PLD,HD,005680,,2880.432,,partner_only
2017-12-31,2018-01-23,029984,PLD,KMB,006435,,2880.432,,partner_only
2017-12-31,2018-01-23,029984,PLD,NL,007658,,2880.432,,partner_only
2017-12-31,2018-01-23,029984,PLD,PEP,008479,,2880.432,,partner_only
2017-12-31,2018-01-23,029984,PLD,UPS,010920,,2880.432,,partner_only
2017-12-31,2018-01-23,029984,PLD,WMT,011259,,2880.432,,partner_only
2017-12-31,2018-03-13,030007,VVUSQ,CAH,002751,18.958,65.373,0.289997,both
2017-12-31,2018-03-13,030007,VVUSQ,MCK,007171,24.188,65.373,0.37,both
2017-12-31,2018-02-22,030067,ADC,AZO,023809,1.909,116.555,0.016379,both
2017-12-31,2018-02-22,030067,ADC,DLTR,031587,1.939,116.555,0.016636,both
2017-12-31,2018-02-22,030067,ADC,EXAS,141277,10.112,116.555,0.086757,partner_only
2017-12-31,2018-02-22,030067,ADC,LOW,006829,4.215,116.555,0.036163,both
2017-12-31,2018-02-22,030067,ADC,MAIN,178529,0.792,116.555,0.006795,partner_only
2017-12-31,,030067,ADC,MCW,,2.58,116.555,0.022135,ours_only
2017-12-31,2018-02-22,030067,ADC,OHI,025633,6.816,116.555,0.058479,partner_only
2017-12-31,,030067,ADC,PETM,,2.234,116.555,0.019167,ours_only
2017-12-31,2018-02-22,030067,ADC,RADCQ,009155,1.886,116.555,0.016181,both
2017-12-31,2018-02-22,030067,ADC,TSCO,029736,2.179,116.555,0.018695,both
2017-12-31,2018-03-01,030137,NKTR,AMGN,001602,5.0,307.711,0.016249,both
2017-12-31,,030137,NKTR,BXLT,,11.443,307.711,0.037187,ours_only
2017-12-31,2018-03-01,030137,NKTR,LLY,006730,130.087,307.711,0.422757,partner_only
2017-12-31,2018-03-20,030220,SYPR,LMT,006774,,82.294,,partner_only
2017-12-31,2018-03-20,030220,SYPR,NOC,007985,10.698,82.294,0.129997,both
2017-12-31,2018-03-12,030284,LBRT,SM,026013,,1489.855,,partner_only
2017-12-31,2018-03-12,030284,LBRT,XOG,027677,,1489.855,,partner_only
2017-12-31,2018-02-06,030298,HIW,EQT,004430,7.544,712.45,0.010589,both
2017-12-31,,030298,HIW,HND1,,5.687,712.45,0.007982,ours_only
2017-12-31,2018-02-06,030298,HIW,PPG,008247,9.727,712.45,0.013653,both
2017-12-31,2018-02-06,030354,LPT,AMZN,064768,,744.711,,partner_only
2017-12-31,2018-02-06,030354,LPT,CMCSA,003226,,744.711,,partner_only
2017-12-31,2018-02-06,030354,LPT,HD,005680,,744.711,,partner_only
2017-12-31,2018-03-06,030547,SEI,DVN,014934,7.413,67.395,0.109993,both
2017-12-31,2018-03-06,030547,SEI,EOG,016478,15.501,67.395,0.230002,both
2017-12-31,2018-02-21,030637,VRE,AFSI,166005,2.461,612.885,0.004015,partner_only
2017-12-31,2018-02-21,030637,VRE,AMTD.,064552,6.632,612.885,0.010821,both
2017-12-31,2018-02-21,030637,VRE,BGS,158743,1.913,612.885,0.003121,both
2017-12-31,2018-02-21,030637,VRE,CBFV,018695,1.843,612.885,0.003007,partner_only
2017-12-31,2018-02-21,030637,VRE,ETFC,063501,3.25,612.885,0.005303,partner_only
2017-12-31,2018-02-21,030637,VRE,FDC,025157,2.019,612.885,0.003294,both
2017-12-31,2018-02-21,030637,VRE,ISBC,164364,4.384,612.885,0.007153,partner_only
2017-12-31,2018-02-21,030637,VRE,MOV,007951,2.458,612.885,0.004011,both
2017-12-31,2018-02-21,030637,VRE,PFE,008530,4.306,612.885,0.007026,both
2017-12-31,2018-02-21,030637,VRE,WLY,011499,15.398,612.885,0.025124,partner_only
2017-12-31,,030822,O,BJ.1,,25.657,1215.768,0.021104,ours_only
2017-12-31,2018-02-21,030822,O,CVS,007241,22.158,1215.768,0.018226,partner_only
2017-12-31,2018-02-21,030822,O,DG,004016,45.483,1215.768,0.037411,both
2017-12-31,2018-02-21,030822,O,FDX,004598,59.477,1215.768,0.048921,both
2017-12-31,,030822,O,LTM.2,,23.324,1215.768,0.019185,ours_only
2017-12-31,2018-02-21,030822,O,RADCQ,009155,19.826,1215.768,0.016307,both
2017-12-31,,030838,TGS,MGS.2,,63.632,655.931,0.09701,ours_only
2017-12-31,2018-03-27,030838,TGS,PAM,212950,3.776,655.931,0.005757,both
2017-12-31,2018-01-30,030861,KNX,WMT,011259,303.182,2425.453,0.125,both
2017-12-31,2018-01-29,030877,CVLG,UPS,010920,72.2,705.007,0.10241,partner_only
2017-12-31,2018-01-23,030990,COF,USA,014729,15573.0,30089.0,0.517565,partner_only
2017-12-31,2018-03-14,031059,ZYME,LLY,006730,0.015,51.762,0.00029,partner_only
2017-12-31,,031091,VERI,UBER,,1.441,14.413,0.099979,ours_only
2017-12-31,2018-01-25,031142,STM,AAPL,001690,876.435,8347.0,0.105,both
2017-12-31,2018-01-24,031170,USAP,GE,005047,111.795,202.643,0.551684,partner_only
2017-12-31,,031227,NTRI,0189A,,13.939,696.957,0.02,ours_only
2017-12-31,2018-03-22,031292,ASV,CAT,002817,22.275,123.34,0.180598,both
2017-12-31,2018-03-26,031405,ATNXQ,CAH,002751,2.663,38.043,0.07,both
2017-12-31,2018-03-26,031405,ATNXQ,ISTA,138662,7.228,38.043,0.189996,partner_only
2017-12-31,2018-03-26,031405,ATNXQ,MCK,007171,2.283,38.043,0.060011,both
2017-12-31,2018-02-15,031519,AUY,BNS,015582,262.7,1803.8,0.145637,partner_only
2017-12-31,2018-02-15,031519,AUY,RY,015633,384.5,1803.8,0.213161,both
2017-12-31,2018-02-23,031823,VNTRF,CRH,015444,,2209.0,,partner_only
2017-12-31,2018-02-23,031823,VNTRF,PPG,008247,,2209.0,,partner_only
2017-12-31,2018-02-23,031823,VNTRF,SHLM,009472,,2209.0,,partner_only
2017-12-31,2018-02-23,031823,VNTRF,SHW,009667,,2209.0,,partner_only
2017-12-31,2018-02-28,031843,HLIT,CHTR,126136,,358.246,,partner_only
2017-12-31,2018-02-28,031843,HLIT,DISH,060900,,358.246,,partner_only
2017-12-31,2018-03-06,031845,RNGR,EOG,016478,21.098,154.0,0.137,both
2017-12-31,2018-03-06,031845,RNGR,PDCE,008512,24.024,154.0,0.156,both
2017-12-31,,031914,RTL,STI.1,,27.203,270.91,0.100413,ours_only
2017-12-31,2018-03-12,032154,JBGS,LMT,006774,13.493,540.658,0.024957,both
2017-12-31,,032245,ALPN,KITE,,1.731,1.731,1.0,ours_only
2017-12-31,2018-03-28,032303,QES,EOG,016478,45.117,438.033,0.102999,both
2017-12-31,2018-04-02,032345,BRQSF,CHL,065662,,154.307,,partner_only
2017-12-31,2018-04-02,032345,BRQSF,INTC,006008,,154.307,,partner_only
2017-12-31,2018-04-02,032345,BRQSF,QCOM,024800,,154.307,,partner_only
2017-12-31,2018-04-02,032345,BRQSF,S.4,010984,,154.307,,partner_only
2017-12-31,2018-04-02,032345,BRQSF,VZ,002136,,154.307,,partner_only
2017-12-31,2018-03-07,032352,HBB,AMZN,064768,73.809,740.749,0.099641,both
2017-12-31,2018-03-07,032352,HBB,WMT,011259,196.823,740.749,0.265708,both
2017-12-31,2018-02-06,032372,CNR,DUK,004093,222.354,1389.124,0.160068,both
2017-12-31,2018-02-21,032382,ROKU,AMZN,064768,,512.763,,partner_only
2017-12-31,2018-02-21,032382,ROKU,BBY,002184,,512.763,,partner_only
2017-12-31,2018-06-01,032396,NVNO,LMAT,174390,0.321,0.423,0.758865,both
